Accel_Y_min,Accel_Y_var,Accel_Z_mean,Accel_Z_max,Accel_Z_var,Gyro_X_mean,Gyro_X_var,Gyro_Y_mean,Gyro_Z_var,Roll_mean,Roll_max,Pitch_max,Yaw_mean,Yaw_min,Encoded_Label,Gyro_Y_max,Accel_Y_rolling_mean,Gyro_Y_var,Accel_Y_mean,Roll_min,Pitch_min,Roll_var,Yaw_var,Pitch_mean,Accel_X_mean,Yaw_var_log,Label
-11.821068,6.893421498401808,0.3474214999999999,4.424948,0.9089224333811528,-0.27381704,0.3929905420737535,-0.35874128,1.0309237142281371,-71.06391492,-60.010225,82.017635,85.89836608,75.706303,1,1.656861,-2.7027486,0.7845153245950628,-6.3250639,-93.782793,15.212164,78.58976309771548,22.230034764500413,44.52597308,-6.52852084,3.1454460433158693,Turn Right
-13.2723,2.6519830983530244,0.5604022549019607,3.428321,2.169152776692953,-0.21969694,0.1472603490438943,-0.06614088,0.0928678773372738,-55.09401704,-13.271316,82.985494,80.7827419,35.954559,1,1.974051,-9.352132728235295,0.6145288319745976,-9.507537764705882,-90.615764,71.855304,513.993110472898,415.3216438071101,79.31357726,-2.569577137254902,6.031458143738497,Turn Right
-11.851754,0.599661222397489,-0.27925924,1.409918,0.2920778868770841,0.09959742,0.0073188102456771,0.51868278,0.018702094525231,-100.5472765,-89.538494,80.327192,121.2355885,115.262142,1,1.219312,-9.629967981568628,0.1229941122789506,-9.74508302,-120.197132,76.936338,60.74124294858614,12.407677423497155,78.35290994,-1.39307208,2.5958274849402594,Turn Right
-13.10869,1.977057266027225,-0.53544252,1.107247,0.4858343009359691,-0.00188616,0.0092372098966677,-0.0529361999999999,0.0077843829562861,-94.89873214,-88.93865,84.886806,127.22250022,121.568489,1,0.293839,-9.716700013333332,0.025439743876653,-9.76341686,-103.784286,83.488475,21.417426647104566,18.79353298267989,84.21717712,-1.1459659,2.985355267313159,Turn Right
-15.8691,4.006587777969341,-0.56533238,1.394799,0.6653510641960769,-0.064644,0.0135184022037551,0.0375525,0.0082589555851938,-96.01570712,-91.433699,84.343571,124.530651,122.480345,0,0.585729,-9.74109628,0.0688340056289082,-9.75609408,-101.211935,76.58635,9.37884299810377,1.5992372973987008,80.16526221999999,-1.01725158,0.9552180548383977,Turn Left
-14.410234,3.2461253745543357,-0.55346808,1.504072,0.6976885293698708,0.00347164,0.0099610680741534,0.02337928,0.0033689889080493,-91.1078933,-88.75395,83.576582,120.93042782,118.478138,1,0.475516,-9.733741586666667,0.0392826593992669,-9.66455646,-93.221927,82.844466,1.3461734189086223,1.7376175184617753,83.26003004,-0.95856166,1.0070880233396478,Turn Right
-13.489948,2.3413295840827417,-0.13305238,1.36082,0.473290390258526,-0.02943464,0.007735013926684,-0.44022722,0.0070952296859183,-12.66794524,21.263117,86.692645,-24.58635174,-39.732229,0,-0.007658,-9.822381182745097,0.0254735201851138,-10.01655856,-51.133136,81.480232,579.2361873647534,201.68166855870177,83.78842624,-1.05649698,5.311636613052122,Turn Left
-12.862452,1.4955361250726356,-0.54234024,0.425715,0.2469907052737371,-0.01448816,0.0067067493196881,-0.0220328599999999,0.0019627924047857,168.42857555999998,174.379029,84.427205,119.10115754,112.934743,0,0.236295,-9.8115677,0.0160178421435106,-9.72931776,162.604843,83.517537,15.093571116770171,13.252072749704036,83.98065654,-0.83399074,2.6569023522565254,Turn Left
-13.125156,2.024088555792,0.0049336999999999,3.863167,1.666336838208582,0.05862902,0.0479467236748771,0.23153868,0.0140179072889795,-81.44342572,-74.957787,74.523854,90.4590429,85.293067,1,1.180396,-9.892037406666667,0.0762240726839771,-10.1021804,-94.694765,72.518569,20.773855624883403,10.60463063280131,73.40580766,-1.00687216,2.4514042109390695,Turn Right
-11.856095,0.8376872972589161,0.14117744,1.75989,0.6576852445124964,0.1004671,0.0209199831293163,0.42558944,0.0146469463549208,-71.87720586,-49.230991,86.788705,110.33205,95.311639,1,1.016211,-9.875943866666667,0.069105493648782,-9.93277168,-79.440752,74.504794,42.424740073890185,68.50854610463253,79.43818105999999,-1.1167497,4.241449710545385,Turn Right
-12.118799,1.2240129195385807,0.14305144,1.530268,0.3195223302717616,0.07780526,0.0065987652330126,-0.19670038,0.0070160317564444,32.49716396,71.784769,87.999512,14.61660246,-30.895067,1,0.071035,-9.902908793333333,0.0343983146928934,-9.6737743,-44.871009,84.610753,1616.195065368369,1855.4909906295688,86.57045443999999,-1.22475006,7.5264434207260535,Turn Right
-17.086967,5.696362315445083,-0.2502764799999999,1.994902,0.6281292212551526,0.03384698,0.0209286348530404,0.00910508,0.0089251096868265,-31.07934024,-2.47903,87.289111,74.59721152,46.820455,0,0.457371,-9.862547733333335,0.0459414645417077,-9.73163798,-49.573173,85.413923,260.63169519396115,244.76401717548688,86.2226225,-0.8053283600000001,5.504371795754616,Turn Left
-22.228476,11.437029769803562,0.2627565294117647,12.149186,5.407367755120695,0.10076472,0.1078677641372261,-0.11369778,0.0428448827499759,15.42412137254902,31.693748,87.141168,23.375650607843134,5.908367,0,2.074993,-9.838333235947713,0.29642334676242,-9.890212607843138,-3.469919,80.124078,92.088311413958,101.67444485151216,85.4348732745098,-1.1617459019607843,4.631563252976407,Turn Left
-14.299913,5.62039626261535,0.3291236,2.862946,1.8006263311323258,0.03783768,0.0676834360714873,-0.41214818,0.0308656814746649,18.2960666,28.632401,81.517414,-12.18704304,-36.723034,0,0.684603,-9.841942735947713,0.1726274391933751,-9.88514972,1.36881,77.632759,49.30074254232211,242.4463445283745,79.09840714,-1.41581572,5.494896567228958,Turn Left
-15.80189,2.714865464625424,-0.44917092,0.689017,0.2459077173845648,-0.1539765294117647,0.0042373899406141,-0.3554105490196079,0.0058773763997796,37.160263,136.087816,88.630623,-63.45085582,-175.023849,0,-0.019967,-9.845555073333333,0.0463960254832525,-9.90104962,19.296616,79.405186,875.6217116907328,1268.414921646303,84.68430694,-0.71033584,7.1463113816845665,Turn Left
-12.119697,1.3504757748306533,-0.7222391399999999,0.217198,0.2310515170356738,-0.05394362,0.0066872908994648,-0.03625388,0.0060190999564995,163.86392764,170.94117,88.330836,145.4248256,-179.178886,0,0.405187,-9.844880446666666,0.0280708263123934,-9.748442,139.490174,84.495859,49.10810697336522,2241.6988548860536,85.57672814,-0.4144281999999999,7.71543526553598,Turn Left
-12.802577,1.59528621305313,-0.5999172549019608,0.470621,0.1980795300204337,0.03968242,0.0041224829775955,0.19334192,0.0033047440496363,-145.90412656862745,-139.842136,80.074774,126.89131696078432,122.771693,1,0.424776,-9.946020987320262,0.0162914351783199,-9.860318901960785,-148.464141,76.874085,6.1293519544539175,3.247824933382601,78.60171501960784,-0.5153224901960785,1.4464070715514832,Turn Right
-13.540393,3.579185413397964,-0.49077544,0.787363,0.3807709667718432,0.05452784,0.0065671761309534,0.13035518,0.0077980706802077,-132.10677028,-126.534238,83.805156,123.2014997,120.396741,1,0.456483,-9.865784860653594,0.0190353744209669,-9.79733042,-139.826138,80.008089,12.832817014983592,2.9813199831070047,81.74010022,-0.54786972,1.381613418358286,Turn Right
-11.106304,0.2299976734059692,-0.43160352,0.523911,0.1402250740151526,0.02455142,0.0038848472326159,0.09869782,0.0012992767923983,-72.82938988,-60.559654,83.690667,107.18082446,98.44038,1,0.29421,-9.886672396993463,0.0090600797803138,-9.84435052,-79.479339,82.747208,25.455989772110104,14.98649441618494,83.28428636000001,-0.6390301,2.7717442667991876,Turn Right
-11.058404,0.3027980808830077,-0.20758838,0.526156,0.0999064673256281,0.04699444,0.0030575053100881,-0.0092042,0.0007436412475281,-37.54417616,-25.335107,85.34915,76.87839068,63.873231,1,0.242472,-9.795952050326797,0.0161841430507755,-9.74500818,-60.278048,83.751032,120.75722669153808,123.85909106970352,84.72519606,-0.83509842,4.827185830011583,Turn Right
-23.209236,10.958227173369162,0.55554274,5.149891,1.955279806791625,-0.0372870980392156,0.0707968161601302,-0.5282878235294117,0.0329548307756729,-27.28397382,-15.021522,87.043211,8.13373,-3.522397,0,0.465632,-9.88150732,0.1374178610196682,-10.07292232,-64.259429,82.909323,187.9011769072178,51.29384966728127,84.27970668,-1.54512894,3.956878766971872,Turn Left
-16.801212,6.778285840150204,-0.10327324,2.149231,1.8673093984217783,-0.1314338199999999,0.0618988003340689,-0.19182332,0.016649183166284,-44.12560654,178.385218,88.437553,84.64181632,25.108428,0,0.767039,-9.79753694,0.1310852720574057,-9.5063654,-175.323146,84.131296,12917.778855336212,2210.625068169811,86.89979165999999,-0.90551796,7.70148284925657,Turn Left
-12.155622,0.7145955240792246,-0.23048772,0.9619,0.2380429865223689,-0.0339221,0.0053236498308265,0.0285535399999999,0.0029823477062779,156.92035422,162.861476,86.957198,158.01807606,153.254826,0,0.368907,-9.796015106666667,0.0536714232912738,-9.8087576,148.117181,84.040693,20.803336299099733,13.232571689200334,85.12455806,-0.43065748,2.655533118837288,Turn Left
-13.622721,1.483852662697225,-0.53967874,0.830772,0.2574853637575841,-0.02117272,0.0054145478340016,-0.1158525,0.0048460324596718,140.94934612,160.091153,85.948382,-64.95281924,-179.642539,0,0.258886,-9.697327286666667,0.0321639938102142,-9.77685886,131.793341,84.263423,71.94796604314084,26651.905689587427,85.34602484000001,-0.6214535999999999,10.190653455154706,Turn Left
-26.048532,21.546680674918576,0.8726413137254903,9.940678,14.933217628421216,0.28843372,0.6570313975974302,0.55870418,0.1536271358329795,-83.2873716862745,-44.841347,78.620767,101.51174880392156,70.023613,1,3.190529,-9.84098480601307,1.8010417491697013,-10.033444098039215,-113.406053,71.687805,428.21102627427297,183.881290174246,75.15625396078431,-1.7843686862745098,5.219713944383176,Turn Right
-13.557457,1.6704228644625412,0.7133925000000001,4.534371,1.3193620165491935,0.05108602,0.05442555749802,0.36728064,0.0131339659483677,-62.068965,-39.984643,80.403001,92.39324856,80.198614,1,1.045338,-9.804920819346405,0.1000997144527656,-9.7336797,-71.675693,76.103435,81.88338059714224,33.19668225970746,77.55818546,-1.46397962,3.5321286294127154,Turn Right
-28.734097,29.407164165298827,-0.35096318,5.938601,6.981751376243825,-0.0417883,0.2126883429672346,0.24176878,0.1543758529776718,-44.539629000000005,-35.504373,83.949076,88.50219628,77.621132,1,3.084878,-10.035270779346405,0.6575182132688282,-10.33868854,-77.277,77.798193,91.12513680772248,151.08245764299994,80.1841874,-0.71116214,5.024422858248179,Turn Right
-18.016534,10.06205700751991,-0.02213298,2.09684,1.0955388300736115,-0.0466111568627451,0.1144114596633348,0.0231264509803921,0.0257330929611466,-56.15682146,-40.893394,84.888525,108.57216888,93.940851,1,1.322723,-9.79510296,0.2811596206074125,-9.31294064,-67.9785,80.984696,41.25348333686656,35.73694539166067,83.1007244,-0.89364464,3.6037829351128288,Turn Right
-14.178366,1.7267959690333985,-0.0017244,1.447191,0.2853376629411429,0.0488222399999999,0.0116850477474514,0.4020823,0.006742864320624,-56.25853878,-43.354574,80.902252,119.15916526,116.787365,1,0.842104,-9.834112826666667,0.0302466136848673,-9.8507093,-67.817331,77.671625,62.64755127132703,2.124987279172248,78.5905612,-0.91461598,1.139430212515199,Turn Right
-13.436658,2.674906418888488,-0.1315345,1.602567,0.5776266166616019,0.05415616,0.0136567747654024,0.3266575,0.0069131503172085,-40.21245302,-36.551113,83.138465,124.21494334,118.040617,1,0.799322,-9.667189966666667,0.0429381173753571,-9.83791996,-44.228066,78.47309,6.323784702514012,9.320493701964695,79.96976176,-0.82467118,2.3341315982468163,Turn Right
-11.419453,0.47935649531321,-0.46992374,0.453407,0.2252530196038289,0.01056946,0.0074419227622942,-0.05936196,0.0082911070507269,-58.26833404,-38.291762,86.767258,150.9229019,131.3363,1,0.285384,-9.801443793333332,0.0351830109989371,-9.71570212,-75.231386,83.413853,171.6986221871614,136.59597652774522,85.84362702,-0.50567538,4.924321684721047,Turn Right
-13.958024,2.9831392395968974,-0.25487804,0.97148,0.3639356895213453,0.00260904,0.0119239335121208,-0.0826158,0.0102515052930628,87.74242076,102.769319,86.79271,-19.89482704,-32.603982,0,0.256158,-9.956912935947711,0.0286792383512653,-9.89513696,77.156054,85.32347,50.27999229669676,37.966573766661575,86.21796988,-0.30656852,3.6627041957179753,Turn Left
-17.104481,6.392805429050069,-0.6399402200000001,2.283801,0.9664011891894808,-0.0277923921568627,0.0226283549005231,-0.2807852156862745,0.0251687829668501,106.74936428,116.277893,86.467479,-49.3739894,-65.273016,0,0.510187,-9.93191046,0.0763459008036925,-9.82863018,87.97028,84.288681,67.77961808839721,160.9624914027971,85.08574176,-0.28571688,5.087364773873487,Turn Left
-13.316758,2.2722626487872177,-0.73920792,0.900527,0.6128635644475853,-0.05571084,0.0136177726721779,-0.07126708,0.0091759010499738,-15.0105477,178.516471,89.149685,-90.16845302,-177.460759,0,0.322546,-9.826650353333333,0.0383711345797893,-9.75618392,-170.805539,86.5542,20098.53233139336,11596.1459143937,88.33980532,-0.1628793599999999,9.358514304958579,Turn Left
-12.050092,1.0587333972024604,-0.5177673,0.459544,0.2436572715644591,-0.1425372999999999,0.0072012047531938,-0.22425256,0.0137966559937016,93.06360612,173.747251,88.264311,-93.09859334,-178.79253,0,0.070284,-10.02838088,0.031851348366129,-9.93655578,48.37879,81.746655,1821.5652698154124,2143.017110092894,86.0010645,-0.16287334,7.670436502612624,Turn Left
-13.481116,2.078506032190696,-0.71356904,0.797542,0.4864566846115902,-0.03006796,0.0074459226235493,-0.0348209,0.0094438930028167,158.44829988,179.60371,87.515397,-77.54744638,-179.498938,0,0.225697,-9.974982913333333,0.0131340067351122,-9.77380228,-179.889962,85.493806,2491.4023098506445,23403.245436288384,86.31630142,-0.23357426,10.060672713790773,Turn Left
-12.529994,1.4557788320223777,-0.31785204,2.033671,0.3917389507438761,-0.12144376,0.0078370713036963,-0.15254472,0.0074532761961342,-86.58562864,-1.516445,89.436563,49.91405156,-34.665202,0,0.33392,-9.85384582,0.0614839581576342,-9.8614899,-153.819979,83.87606,4377.518373811233,4114.391096667125,86.76630196,-0.4436654,8.322489150312398,Turn Left
-11.674223,0.8957378262391335,-0.2031335199999999,1.467099,0.3748859197567853,0.03596312,0.0113496850899444,0.1910007,0.0054476661852914,-148.50211562,-129.280122,83.643297,115.35552812,102.304771,0,0.511024,-9.860808346666667,0.0230960850793979,-9.88520364,-159.080017,79.828705,94.85055115264645,43.88224359439318,81.65421516,-0.46601988,3.804042250927349,Turn Left
-17.349821,4.335078773105347,0.2638653,3.736081,2.5519500010843776,0.09453512,0.1068609647579444,0.28347258,0.0442323664722861,-121.41669448,-91.161971,81.368146,112.14761888,93.450669,1,1.639144,-9.776676674771242,0.2737896004879629,-9.7779816,-128.030913,78.363756,52.04265098705185,26.36884379132164,79.49315064000001,-0.69338218,3.3094052785111088,Turn Right
-24.381598,18.426624434134347,0.68495758,9.757908,9.149014445330168,0.0415121568627451,0.1915637307175348,0.0164246470588235,0.0930214388912259,-77.41064122,-65.423812,83.276552,78.63028492000001,65.06773,1,2.01614,-9.82146051477124,0.6050285006477529,-10.01955516,-97.20156,76.904735,62.65971053354856,83.34053602629056,79.42039702,-1.77924802,4.434862603838774,Turn Right
-17.142352,6.750020486487152,1.89002674,5.890551,8.811398883774643,-0.41157424,0.7433440742769619,-0.56691698,0.1709396512083188,-10.54476394,175.148321,89.395094,9.57691752,-108.015948,0,2.21926,-9.679734015816994,1.0987519840919795,-9.08166554,-153.042833,58.942435,4172.022970699595,4066.4973857835657,75.16090892,0.39501054,8.310783196384582,Turn Left
-10.569521,0.1648436646235383,-0.09742934,0.712818,0.1373540444656983,-0.05098654,0.0055227244559677,-0.04079756,0.0019911882694693,-138.58467472,-130.185447,83.058867,116.93107132,109.033757,0,0.190345,-9.31977453006536,0.0151356242584146,-9.70959482,-148.893633,81.548702,35.30690798881525,30.98376924548892,82.53867908000001,-1.34482746,3.465228563046204,Turn Left
-14.187048,2.82095324338648,3.5104088235294117,6.357729,1.226870813470868,0.19597148,0.1813811424650302,-0.09742424,0.0429436091340004,-54.0697965882353,-49.912719,76.546694,5.988500921568627,-0.716865,0,0.724858,-9.563755395816994,0.3162517279562676,-9.24173762745098,-58.465118,65.347446,4.849707836164719,47.43119890076823,66.97884211764706,0.066919725490196,3.8801442114415448,Turn Left
-9.283994,0.0263306129997015,3.931712,4.595294,0.0526363556870611,-0.0411892399999999,0.002099939605982,0.07343846,0.0026882862147857,-56.36080362,-51.577552,67.842955,5.43506438,0.197502,0,0.22745,-9.369028342483661,0.0049982557769473,-8.99740582,-59.207284,65.122934,6.063957294092821,9.243418357251583,66.5773081,-0.3870710799999999,2.326635387854894,Turn Left
-10.580747,0.228144784514879,-0.2743588627450981,1.363065,0.1796744148300807,0.06103288,0.0030888292523934,0.2103402,0.0114509509099902,-146.68249684,-136.058841,81.804026,129.95347922,122.261042,1,0.622636,-9.94928627751634,0.0379564096266938,-9.76495837254902,-151.346061,76.80186,16.757503327607804,8.711802258993856,80.10111596,-1.2455246470588237,2.2733418736273543,Turn Right
-11.094629,0.3425883101477063,-0.33409922,1.064436,0.2868147486924609,0.06509578,0.0058706319391546,0.0231299399999999,0.0048336291190955,-116.94933901960783,-104.226461,82.322714,104.93191674509804,93.89422,1,0.306831,-9.843731810849674,0.0209122832239351,-9.77360474,-135.213966,79.925243,94.07190489171457,91.2698840261865,81.15353598039215,-1.04742284,4.524717804693462,Turn Right
-12.500655,0.808861353417846,-0.43666594,3.100952,1.1325100151825882,-0.1410223599999999,0.0314034129011738,-0.82041876,0.0233008785523595,-53.45696276,-8.275469,85.087629,3.18356088,-18.698864,0,0.085651,-9.912971866666666,0.1357862954105126,-9.99053952,-133.256088,78.458791,1218.4008998344732,588.8793996943978,82.1273504,-0.77129804,6.379918108708115,Turn Left
-11.466006,0.6200047512023223,-0.00730782,1.654509,0.5511487152877831,0.0395479,0.0714095513344183,0.37899432,0.013426137962333,-157.90531633999998,-134.714276,84.538782,97.8027999,70.599318,0,1.347182,-9.911413106666666,0.2173841145840587,-9.76268938,-169.835988,77.110378,97.42223895584875,56.84601111832899,79.59492178,-0.78759314,4.057784499115947,Turn Left
-16.716338,5.600835269147023,0.5089625600000001,13.624667,15.447600659352211,0.42294026,0.6591807073346861,0.90718866,0.0786516764347853,-62.33721326,-6.978703,80.021521,79.57028112,47.474467,1,5.224064,-9.863353026666667,2.20672256290329,-9.83676428,-111.196419,70.158436,678.7433511890578,218.18141490440104,78.01379822,-1.48254402,5.389899765459255,Turn Right
-12.979958,3.649217818793393,5.147084843137255,11.554173,7.553593419597413,-0.24477838,1.7901106405087717,0.0710755199999999,0.0350522393462289,4.695541431372549,16.187623,82.289789,23.414932549019607,-1.915471,1,2.628859,-9.127830651633987,1.7154966873050297,-7.556122254901961,-37.739385,44.885656,192.59002491328695,468.5428757162448,60.282108176470594,-1.692113588235294,6.151759616558039,Turn Right
-14.910493,3.3289444369250534,0.19100884,2.244882,0.7767118187637696,-0.0100535,0.0410091589604591,-0.0063804799999999,0.0297356186532244,-43.29246282,57.911864,89.202926,85.20195994,-19.876352,1,0.677194,-9.057161598300654,0.0923219036966628,-9.77859826,-97.195149,82.935038,1851.9609850072227,1924.9863993360257,87.53134456,-1.67413066,7.563193530721521,Turn Right
-15.456259,6.551786015634102,-0.5316643400000001,3.179089,1.3602956253307192,-0.0448026199999999,0.0312548054546893,0.0070427,0.0118246073859759,-152.40798275999998,-139.506332,87.570011,149.01870816000002,135.828035,0,0.687239,-9.798980913333333,0.0707077350343367,-9.71492976,-175.199456,84.410291,67.1546012802856,57.78888751437654,85.56777179999999,-0.7485274599999999,4.073952849193388,Turn Left
-11.114238,0.268280615663122,-0.43360634,2.593656,0.987807581958678,-0.254027,0.0828649861372244,-0.29927356,0.0349236732418351,-27.0320984,174.832908,87.026706,109.1121746,-178.263578,0,1.130884,-9.738993673333333,0.5001683578853127,-9.70953198,-174.457195,76.919018,21159.68329218458,4210.39609166528,82.74306952,-0.87125418,8.345549484927073,Turn Left
-21.132305,12.022336205215757,0.0102903725490196,5.81406,9.20541680002656,0.10397216,1.4014579993418923,-0.24141994,1.1516972554945144,-66.13662315686275,106.452597,87.632861,-6.07015731372549,-172.409196,1,3.204251,-9.675101511633986,2.476128962606833,-9.76225525490196,-157.46064,58.846845,12301.773974440985,11368.453122559218,71.21182609803923,-1.6560826470588237,9.33868548730807,Turn Right
-17.355808,6.317175696483696,-0.2817172,4.409979,5.976895378971713,-0.38432476,0.2844372499463902,-0.01376194,0.1692188314940717,44.12459868,179.861782,85.738501,63.50699354,-178.365451,0,1.616232,-9.910621751633986,0.6437009411151593,-9.43378134,-178.235861,65.306171,17691.56091028663,12762.392238975144,77.5195649,-0.97162944,9.45433637101654,Turn Left
-20.650307,9.268029453316636,-0.0281204799999999,7.002289,5.148401202760661,0.3349626666666666,0.7537012602156264,0.2980428235294117,0.578215835103923,-106.4688766,152.680953,85.987979,41.36707054000001,-164.809242,0,2.108366,-9.989900886666666,0.5646586681412681,-10.00009266,-177.21797,72.205992,9009.15006378152,6808.075887724838,77.65294985999999,-0.20358266,8.826011690629382,Turn Left
-12.518617,1.9492992218083205,2.44595856,8.796757,5.639482137506741,0.58738494,0.2407199240934044,0.5710553199999999,0.1158379999296657,-80.549841,-45.432043,82.149357,32.49241198,3.673125,1,2.377389,-9.564601306666667,0.5635659911434875,-9.25992992,-162.175127,58.864775,1966.1778670625645,1249.292807220318,72.7294477,-0.84075968,7.131133048641343,Turn Right
-12.518617,1.9492992218083205,2.44595856,8.796757,5.639482137506741,0.58738494,0.2407199240934044,0.5710553199999999,0.1158379999296657,-80.549841,-45.432043,82.149357,32.49241198,3.673125,0,2.377389,-9.506650833333333,0.5635659911434875,-9.25992992,-162.175127,58.864775,1966.1778670625645,1249.292807220318,72.7294477,-0.84075968,7.131133048641343,Turn Left
-9.457184,0.5692384738623327,6.17445616,8.481064,1.1201398271297691,-0.15424344,0.3608578926128636,-0.2155999599999999,0.0420872696655281,-55.85312894,-45.48773,65.406305,5.30894556,2.481733,1,0.076996,-8.772518466666666,0.0461124758923248,-7.797695559999999,-66.113285,47.25033,52.38963002653332,5.645579272167029,52.49848652,-0.7778334800000001,1.8939518625067766,Turn Right
-37.355419,27.233892439599,1.14438228,11.718082,20.2706065607631,-0.49794418,0.7453623014529667,-0.91158544,1.591293639649398,26.3241181,179.464527,83.747665,28.08799608,-53.829484,1,4.666847,-9.003595933333335,2.940281370846823,-9.95316232,-179.587001,57.229076,18617.816698867333,2420.3419674997176,69.4149681,-2.70678812,7.792077197479342,Turn Right
-19.809656,16.758686011341087,0.8563545294117647,9.342372,14.880437714867696,0.22459474,1.0247593730688906,0.13900594,1.9622628267928408,20.29430194117647,179.330433,84.72409,89.79817811764705,54.215755,0,3.771769,-9.122122724705882,2.220966301265241,-9.615510294117648,-178.869918,46.281041,24612.83558916562,816.9065441048896,67.75288574509804,-3.1015237843137258,6.706748080815277,Turn Left
-17.800983,8.36365466922192,0.46510682,4.882397,3.524628157775008,-0.1938289,0.8022063748736836,0.40244424,1.940090906432752,75.39286064,178.655064,84.804023,97.41014568,57.495993,0,3.148561,-9.947736858039216,1.226507607385819,-10.27453796,-179.601703,48.607102,20349.666622368502,672.568668300927,72.79701938,-3.24156008,6.512589948041279,Turn Left
-10.644515,0.8662445541824024,2.5041965,4.181854,0.8918113553680916,0.04566068,0.0691379523092016,0.10907584,0.020781667222833,-126.69125612,-122.175881,71.918858,52.38937888,46.996173,1,0.901434,-9.23906622,0.1419411207185861,-9.11323792,-136.263786,63.350333,21.118986989211365,29.4640027904877,65.22826044,-2.9842123600000003,3.416545750208468,Turn Right
